2026-02-01 22:03:24.268 [INFO] [EVT] Session Started
2026-02-01 22:03:24.268 [INFO] [EVT] Client Connected: ('127.0.0.1', 59106)
2026-02-01 22:03:31.014 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:31.015 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:31.098 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:31.099 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:31.186 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:31.187 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:31.277 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:31.279 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:31.366 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:31.367 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:31.451 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:31.454 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:31.543 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:31.544 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:31.628 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:31.628 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:31.719 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:31.721 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:31.805 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:31.805 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:31.889 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:31.890 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:31.974 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:31.975 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:32.060 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:32.061 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:32.145 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:32.147 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:32.232 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:32.233 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:32.319 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:32.321 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:32.412 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:32.413 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:32.497 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:32.497 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:32.580 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:32.581 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:32.667 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:32.668 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:32.758 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:32.759 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:32.845 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:32.847 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:32.928 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:32.929 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:33.012 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:33.013 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:33.095 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:33.096 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:33.185 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:33.186 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:33.273 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:33.276 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:33.360 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:33.361 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:33.443 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:33.444 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:33.542 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:33.543 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:33.627 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:33.627 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:33.713 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:33.714 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:33.803 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:33.805 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:33.895 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:33.896 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:33.979 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:33.980 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:34.064 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:34.065 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:34.150 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:34.151 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:34.232 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:34.233 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:34.314 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:34.315 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:34.398 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:34.400 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:34.482 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:34.483 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:34.567 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:34.568 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:34.652 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:34.653 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:34.735 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:34.736 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:34.818 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:34.819 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:34.900 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:34.901 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:34.982 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:34.983 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:35.064 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:35.065 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:35.148 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:35.149 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:35.231 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:35.232 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:35.313 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:35.314 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:35.396 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:35.397 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:35.478 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:35.479 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:35.560 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:35.561 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:35.643 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:35.644 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:35.727 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:35.728 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:35.812 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:35.813 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:35.894 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:35.895 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:35.977 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:35.978 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:36.059 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:36.060 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:36.141 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:36.142 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:36.224 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:36.225 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:36.306 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:36.307 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:36.388 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:36.389 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:36.474 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:36.475 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:36.561 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:36.562 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:36.644 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:36.645 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:36.727 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:36.728 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:36.809 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:36.810 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:36.892 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:36.893 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:36.974 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:36.975 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:37.056 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
2026-02-01 22:03:37.057 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: 00 00 00 00 04 00 40 B7 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:03:37.138 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 09 00 | DATA: [Empty] -> Status=0
